time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-05-12T07:15:34.320Z,31.592,104.636,10,4.7,mb,17,152.6,,0.92,us,usp000g65m,2014-11-07T01:35:57.285Z,"eastern Sichuan, China",earthquake,,,,5,reviewed,us,us
2008-05-12T07:13:41.220Z,31.042,103.526,10,4.7,mb,89,56.9,,1.09,us,usp000g65k,2014-11-07T01:35:57.279Z,"eastern Sichuan, China",earthquake,,,,29,reviewed,us,us
2008-05-12T07:08:42.990Z,31.183,105.132,10,4.8,mb,34,208.2,,0.66,us,usp000g65j,2017-04-26T18:08:08.844Z,"eastern Sichuan, China",earthquake,,,,14,reviewed,us,us
2008-05-12T07:07:31.790Z,32.219,104.918,10,4.9,mb,51,58.7,,0.94,us,usp000g65h,2014-11-07T01:35:57.222Z,"Sichuan-Gansu border region, China",earthquake,,,,12,reviewed,us,us
2008-05-12T07:06:38.430Z,32.187,104.854,10,4.9,mb,57,102.9,,0.69,us,usp000g65g,2014-11-07T01:35:57.155Z,"Sichuan-Gansu border region, China",earthquake,,,,17,reviewed,us,us
2008-05-12T07:05:05.390Z,32.165,105.134,10,5,mb,12,130.4,,0.68,us,usp000g65f,2014-11-07T01:35:57.153Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-12T07:01:34.040Z,31.636,104.217,10,5.3,mb,139,34.6,,0.92,us,usp000g65e,2014-11-07T01:35:57.079Z,"eastern Sichuan, China",earthquake,,,,60,reviewed,us,us
2008-05-12T07:00:42.660Z,32.195,104.908,10,5,mb,20,149.4,,0.86,us,usp000g65d,2014-11-07T01:35:57.076Z,"Sichuan-Gansu border region, China",earthquake,,,,3,reviewed,us,us
2008-05-12T07:00:28.970Z,31.216,103.646,10,5,mb,25,154.6,,1.42,us,usp000g65c,2014-11-07T01:35:57.048Z,"eastern Sichuan, China",earthquake,,,,6,reviewed,us,us
2008-05-12T06:57:34.870Z,31.857,104.638,10,5.1,mb,72,63.8,,0.91,us,usp000g65b,2014-11-07T01:35:57.038Z,"eastern Sichuan, China",earthquake,,,,11,reviewed,us,us
2008-05-12T06:54:18.100Z,31.146,103.747,10,5.3,mb,134,41.5,,0.89,us,usp000g65a,2014-11-07T01:35:57.006Z,"eastern Sichuan, China",earthquake,,,,50,reviewed,us,us
2008-05-12T06:53:30.090Z,32.372,105.202,10,5.1,mb,28,119.3,,1.08,us,usp000g659,2014-11-07T01:35:56.976Z,"Sichuan-Gansu border region, China",earthquake,,,,8,reviewed,us,us
2008-05-12T06:51:22.030Z,31.539,104.088,10,4.9,mb,12,118.6,,0.77,us,usp000g658,2014-11-07T01:35:56.945Z,"eastern Sichuan, China",earthquake,,,,2,reviewed,us,us
2008-05-12T06:50:36.930Z,31.906,104.481,10,5.1,mb,77,95.3,,0.67,us,usp000g657,2014-11-07T01:35:56.906Z,"eastern Sichuan, China",earthquake,,,,25,reviewed,us,us
2008-05-12T06:48:59.120Z,32.436,105.234,10,5.3,mb,47,53.3,,1.15,us,usp000g656,2014-11-07T01:35:56.862Z,"Sichuan-Gansu border region, China",earthquake,,,,5,reviewed,us,us
2008-05-12T06:43:57.160Z,31.272,104.705,10,5.4,mb,60,132.1,,0.98,us,usp000g655,2014-11-07T01:35:56.799Z,"eastern Sichuan, China",earthquake,,,,29,reviewed,us,us
2008-05-12T06:43:14.360Z,31.211,103.715,10,5.8,mb,173,23.8,,0.93,us,usp000g654,2017-04-26T18:08:08.255Z,"eastern Sichuan, China",earthquake,,,,62,reviewed,us,us
2008-05-12T06:42:08.950Z,31.342,104.682,10,5.7,mb,17,105.1,,0.97,us,usp000g653,2017-04-26T18:08:07.679Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-12T06:41:56.000Z,31.586,104.032,10,5.7,mb,31,89.2,,1.07,us,usp000g652,2017-04-26T18:08:07.107Z,"eastern Sichuan, China",earthquake,,,,4,reviewed,us,us
2008-05-12T06:41:26.530Z,31.968,104.787,10,5.2,mb,6,174.4,,1.71,us,usp000g651,2014-11-07T01:35:56.686Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-05-12T06:28:01.570Z,31.002,103.322,19,7.9,mwc,774,11.3,,1.2,us,usp000g650,2018-10-17T20:29:37.870Z,"eastern Sichuan, China",earthquake,,,,,reviewed,us,us
2008-05-02T15:56:27.160Z,27.449,101.939,35,4.8,mb,81,58.3,,1.31,us,usp000g5bp,2014-11-07T01:35:49.871Z,"western Sichuan, China",earthquake,,,,52,reviewed,us,us
2008-04-03T22:12:54.710Z,26.106,96.915,30.2,4.6,mb,117,102.2,,0.61,us,usp000g32d,2014-11-07T01:35:29.863Z,"Myanmar",earthquake,,8.1,,55,reviewed,us,us
2008-03-12T03:18:48.830Z,27.133,96.977,17.2,4.7,mb,104,68.9,,0.88,us,usp000g19n,2014-11-07T01:35:14.107Z,"Myanmar-India border region",earthquake,,13.3,,38,reviewed,us,us
2008-02-28T15:19:29.320Z,31.295,104.135,10,4.5,mb,11,129.2,,0.84,us,usp000g07p,2014-11-07T01:35:04.886Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2008-02-26T17:50:03.580Z,30.085,101.769,24.2,5.1,mwc,149,50.9,,1.06,us,usp000g01n,2016-11-10T01:52:21.740Z,"western Sichuan, China",earthquake,,10.9,,,reviewed,us,gcmt
2008-01-31T21:06:50.850Z,28.348,104.988,48.1,4.8,mb,106,38.8,,1.03,us,usp000fxvv,2014-11-07T01:34:47.429Z,"eastern Sichuan, China",earthquake,,,,48,reviewed,us,us
2007-12-17T06:05:41.990Z,27.357,107.751,10,4.6,mb,34,132.7,,0.74,us,usp000fum7,2017-04-26T18:07:33.953Z,"Guizhou, China",earthquake,,,,17,reviewed,us,us
2007-12-15T15:35:15.280Z,30.107,98.25,35,4.7,mb,16,181.1,,1.3,us,usp000fugz,2014-11-07T01:34:25.736Z,"eastern Xizang",earthquake,,,,2,reviewed,us,us
2007-06-18T04:24:00.740Z,34.013,100.922,35,4.5,mb,36,95.5,,1.21,us,usp000fe8w,2014-11-07T01:32:43.414Z,"southern Qinghai, China",earthquake,,,,16,reviewed,us,us
2007-05-07T11:59:47.560Z,31.355,97.787,12.1,5.5,mwc,329,44.4,,0.68,us,usp000fbfa,2017-04-13T22:21:06.386Z,"eastern Xizang",earthquake,,,,,reviewed,us,gcmt
2007-04-28T17:06:17.960Z,33.084,97.978,20.5,4.9,mb,161,70,,0.56,us,usp000fatg,2014-11-07T01:32:18.033Z,"Qinghai-Sichuan border region, China",earthquake,,7.7,,87,reviewed,us,us
2007-01-10T17:18:58.360Z,33.259,104.74,23.1,4.7,mb,24,159.5,,0.75,us,usp000f24j,2014-11-07T01:31:20.651Z,"Gansu, China",earthquake,,27.5,,4,reviewed,us,us
2006-12-25T21:01:32.640Z,33.011,102.156,20.9,4.5,mb,37,72.1,,1.01,us,usp000f0zr,2014-11-07T01:31:11.534Z,"Qinghai-Sichuan border region, China",earthquake,,13.7,,10,reviewed,us,us
2006-08-30T20:49:47.880Z,27.136,101.078,10,4.5,mb,32,92.9,,1.41,us,usp000es49,2014-11-07T01:30:03.403Z,"western Sichuan, China",earthquake,,,,9,reviewed,us,us
2006-08-29T01:14:23.100Z,27.844,103.956,42.7,4.8,mb,134,54.2,,0.98,us,usp000erzs,2014-11-07T01:30:02.964Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,10.9,,65,reviewed,us,us
2006-08-26T08:48:03.540Z,27.249,102.757,10,4.6,mb,62,68,,0.83,us,usp000ersw,2014-11-07T01:30:01.836Z,"eastern Sichuan, China",earthquake,,,,29,reviewed,us,us
2006-08-25T05:51:44.390Z,28.012,104.151,21.8,5,mwc,255,35.4,,0.67,us,usp000erq0,2017-04-26T18:06:12.211Z,"eastern Sichuan, China",earthquake,,6.8,,,reviewed,us,hrv
2006-07-22T01:10:29.080Z,27.995,104.138,55.6,4.9,mwc,263,36.7,,0.89,us,usp000ep9q,2017-04-13T22:20:22.246Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,7.6,,,reviewed,us,hrv
2006-06-20T16:52:57.970Z,33.068,104.95,24.2,4.9,mwc,198,51.5,,0.9,us,usp000ekvx,2017-04-13T22:20:17.882Z,"Gansu, China",earthquake,,9.4,,,reviewed,us,hrv
2006-06-04T02:24:17.970Z,30.726,98.939,40.5,4.9,mwc,143,59.2,,0.9,us,usp000ejnn,2016-11-10T01:23:23.623Z,"eastern Xizang",earthquake,,,,,reviewed,us,hrv
2006-05-26T04:52:09.510Z,26.209,96.858,27.2,4.6,mb,67,64.7,,1.07,us,usp000ehzt,2014-11-07T01:29:11.296Z,"Myanmar",earthquake,,14.5,,35,reviewed,us,us
2006-03-26T19:20:39.760Z,33.848,104.414,10,4.7,mb,90,92.9,,1.41,us,usp000ed0r,2014-11-07T01:28:35.895Z,"Gansu, China",earthquake,,,,42,reviewed,us,us
2006-01-28T07:02:02.390Z,26.152,100.854,10,4.5,mb,46,66.8,,1.17,us,usp000e904,2014-11-07T01:28:10.245Z,"Yunnan, China",earthquake,,,,13,reviewed,us,us
2006-01-26T11:00:43.450Z,27.569,100.765,25,4.5,mb,24,129.7,,1.47,us,usp000e8w7,2014-11-07T01:28:09.720Z,"Sichuan-Yunnan border region, China",earthquake,,0,,8,reviewed,us,us
2006-01-02T06:06:36.490Z,33.439,104.768,10,4.5,mb,21,96.2,,1.01,us,usp000e7dc,2014-11-07T01:28:01.901Z,"Gansu, China",earthquake,,0,,6,reviewed,us,us
2005-12-01T00:24:49.200Z,30.921,99.115,1,4.7,mb,66,39.7,,1.01,us,usp000e58m,2014-11-07T01:27:46.335Z,"western Sichuan, China",earthquake,,15.9,,26,reviewed,us,us
2005-11-29T13:24:31.740Z,27.267,100.993,10,4.5,mb,13,131.5,,1.24,us,usp000e557,2014-11-07T01:27:44.989Z,"Sichuan-Yunnan border region, China",earthquake,,,,2,reviewed,us,us
2005-11-24T16:34:41.140Z,30.11,99.818,21.7,4.6,mb,36,110.7,,1.14,us,usp000e4tv,2014-11-07T01:27:42.983Z,"western Sichuan, China",earthquake,,18.8,,10,reviewed,us,us
2005-10-30T14:24:33.700Z,30.311,101.408,10,4.8,mb,47,104.2,,0.75,us,usp000e35d,2014-11-07T01:27:30.518Z,"western Sichuan, China",earthquake,,,,18,reviewed,us,us
2005-09-05T13:14:44.830Z,27.282,103.699,35,4.5,mb,40,91.8,,0.87,us,usp000dyts,2014-11-07T01:27:00.707Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,,,17,reviewed,us,us
2005-08-05T23:40:57.120Z,26.478,102.875,13.5,4.5,mb,25,128.6,,0.62,us,usp000dws9,2014-11-07T01:26:44.800Z,"Sichuan-Yunnan border region, China",earthquake,,10.1,,9,reviewed,us,us
2005-08-05T14:14:48.030Z,26.569,103.036,42.4,5.2,mwc,200,40.2,,1.03,us,usp000dwrc,2017-04-13T22:19:11.557Z,"Yunnan, China",earthquake,,7.3,,,reviewed,us,hrv
2005-08-05T13:45:15.770Z,26.458,102.597,48.8,4.8,mb,45,135.8,,1.06,us,usp000dwra,2014-11-07T01:26:44.678Z,"Sichuan-Yunnan border region, China",earthquake,,12.1,,14,reviewed,us,us
2005-04-09T02:44:19.180Z,34.118,104.514,10,4.8,mb,62,56.6,,0.9,us,usp000dmph,2014-11-07T01:25:31.526Z,"Gansu, China",earthquake,,,,23,reviewed,us,us
2005-01-04T22:05:24.520Z,32.364,101.695,35,4.8,mb,37,71.9,,0.75,us,usp000dcjp,2014-11-07T01:24:34.302Z,"western Sichuan, China",earthquake,,18.7,,24,reviewed,us,us
2004-11-20T23:09:26.630Z,30.175,108.196,10,4.6,mb,40,59.5,,0.91,us,usp000d8uz,2017-04-13T22:18:08.121Z,"Chongqing-Hubei border region, China",earthquake,,,,18,reviewed,us,us
2004-10-27T17:04:30.790Z,31.093,96.847,10,4.5,mb,7,155,,1.21,us,usp000d770,2014-11-07T01:23:49.776Z,"Xizang-Qinghai border region",earthquake,,,,1,reviewed,us,us
2004-10-12T07:18:24.650Z,29.527,97.268,49.7,4.5,mb,15,81.4,,0.99,us,usp000d686,2014-11-07T01:23:44.636Z,"eastern Xizang",earthquake,,15.6,,4,reviewed,us,us
2004-10-04T05:30:22.400Z,33.257,100.959,10,4.6,mb,33,104.7,,0.87,us,usp000d5qr,2014-11-07T01:23:41.614Z,"southern Qinghai, China",earthquake,,0,,10,reviewed,us,us
2004-09-07T12:15:49.780Z,34.682,103.781,10,5.2,mb,108,46.1,,0.84,us,usp000d3us,2017-04-26T18:02:55.357Z,"Gansu, China",earthquake,,0,,39,reviewed,us,us
2004-08-26T13:54:30.020Z,33.804,104.972,20.7,4.6,mwc,76,53.6,,0.85,us,usp000d2wq,2016-11-10T00:43:59.205Z,"Gansu, China",earthquake,,9.7,,,reviewed,us,hrv
2004-08-18T07:54:39.040Z,31.176,103.897,10,4.6,mb,9,170.6,,1.02,us,usp000d2ce,2014-11-07T01:23:13.755Z,"eastern Sichuan, China",earthquake,,,,1,reviewed,us,us
2004-08-10T12:48:13.390Z,27.313,103.567,10,4.6,mb,29,92.4,,1.31,us,usp000d1wd,2014-11-07T01:23:10.842Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,,,10,reviewed,us,us
2004-08-10T10:31:03.730Z,27.184,103.942,10,4.7,mb,8,180,,1.39,us,usp000d1w6,2014-11-07T01:23:10.824Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,,,2,reviewed,us,us
2004-08-10T10:26:14.730Z,27.266,103.873,6.3,5.4,mwc,203,55.5,,1.2,us,usp000d1w5,2017-04-26T18:02:47.941Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,17.4,,,reviewed,us,hrv
2004-06-16T21:25:28.020Z,29.06,104.704,49.8,4.5,mb,59,68.6,,0.77,us,usp000cy1q,2014-11-07T01:22:38.276Z,"eastern Sichuan, China",earthquake,,7.5,,18,reviewed,us,us
2004-05-24T22:01:02.400Z,27.099,97.219,35,5,mwc,124,70.5,,1.03,us,usp000cw44,2016-11-10T00:35:51.855Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,hrv
2004-04-27T06:14:47.830Z,31.042,98.507,40.6,4.7,mb,22,81.9,,1.29,us,usp000cthk,2014-11-07T01:22:06.646Z,"Xizang-Sichuan border region",earthquake,,13.8,,7,reviewed,us,us
2004-03-25T21:15:00.760Z,25.966,101.344,34.4,4.6,mb,48,62.1,,1.12,us,usp000cqvy,2014-11-07T01:21:46.994Z,"Yunnan, China",earthquake,,17.5,,17,reviewed,us,us
2004-03-04T08:15:23.020Z,34.144,100.941,21.4,4.5,mb,33,57.6,,0.59,us,usp000cp24,2014-11-07T01:21:38.140Z,"southern Qinghai, China",earthquake,,13.1,,9,reviewed,us,us
2004-01-31T12:57:40.100Z,28.066,104.46,44.1,4.8,mb,9,132.9,,1.71,us,usp000ck3e,2014-11-07T01:21:10.850Z,"eastern Sichuan, China",earthquake,,20.6,,1,reviewed,us,us
2003-12-05T03:43:01.740Z,33.683,97.033,10.3,4.7,mb,39,82,,1.29,us,usp000cej2,2014-11-07T01:20:41.467Z,"Qinghai-Sichuan border region, China",earthquake,,,,21,reviewed,us,us
2003-12-02T23:26:49.720Z,30.932,101.258,33,4.6,mb,45,64.9,,1.12,us,usp000cecv,2014-11-07T01:20:39.687Z,"western Sichuan, China",earthquake,,,,14,reviewed,us,us
2003-11-27T14:14:57.450Z,29.538,100.977,33,4.6,mb,13,83.5,,0.94,us,usp000ce0q,2014-11-07T01:20:34.112Z,"western Sichuan, China",earthquake,,,,3,reviewed,us,us
2003-11-26T13:38:57.830Z,27.283,103.753,33,4.7,mb,60,86.4,,1.06,us,usp000cdxz,2017-04-13T22:17:03.699Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,,,22,reviewed,us,us
2003-11-14T18:49:46.500Z,27.372,103.971,33,5.6,mwc,97,78.4,,1.33,us,usp000ccvr,2017-04-26T18:02:07.971Z,"Sichuan-Yunnan-Guizhou region, China",earthquake,,,,,reviewed,us,hrv
2003-11-13T02:35:10.340Z,34.712,103.834,10,5.1,mwc,245,35.4,,0.95,us,usp000ccrh,2017-04-26T18:02:06.823Z,"Gansu, China",earthquake,,,,,reviewed,us,hrv
2003-11-04T21:43:34.360Z,26.577,100.701,33,4.6,mb,44,58.8,,1.34,us,usp000cc2r,2014-11-07T01:20:24.681Z,"Yunnan, China",earthquake,,,,10,reviewed,us,us
2003-10-16T22:41:36.960Z,25.974,101.35,33,4.5,mb,27,116.9,,1.18,us,usp000caje,2014-11-07T01:20:12.818Z,"Yunnan, China",earthquake,,,,11,reviewed,us,us
2003-10-16T12:28:09.070Z,25.954,101.254,33,5.6,mwc,147,52.3,,0.95,us,usp000cagn,2017-04-26T18:02:02.179Z,"Yunnan, China",earthquake,,,,,reviewed,us,hrv
2003-09-27T01:06:32.610Z,25.938,101.23,33,4.8,mb,22,113.2,,1.39,us,usp000c8rg,2014-11-07T01:19:57.514Z,"Yunnan, China",earthquake,,,,4,reviewed,us,us
2003-09-16T08:00:43.810Z,29.48,101.012,53,4.9,mwc,77,54.5,,0.8,us,usp000c7ps,2016-11-09T23:29:58.101Z,"western Sichuan, China",earthquake,,8.8,,,reviewed,us,hrv
2003-08-21T10:58:14.340Z,27.469,101.337,33,4.5,mb,24,92,,0.92,us,usp000c5h1,2014-11-07T01:19:33.979Z,"western Sichuan, China",earthquake,,,,7,reviewed,us,us
2003-08-21T02:17:54.650Z,27.353,101.4,33,4.8,mb,140,62.5,,1.21,us,usp000c5ga,2014-11-07T01:19:33.782Z,"western Sichuan, China",earthquake,,,,65,reviewed,us,us
2003-08-18T10:00:17.900Z,25.913,101.284,10,4.7,mb,27,87.4,,1.08,us,usp000c58v,2014-11-07T01:19:32.765Z,"Yunnan, China",earthquake,,,,9,reviewed,us,us
2003-08-08T09:59:23.530Z,26.687,97.036,11.5,5,mb,130,64.7,,1.1,us,usp000c4dx,2014-11-07T01:19:28.702Z,"Myanmar",earthquake,,,,71,reviewed,us,us
2003-07-21T15:16:31.930Z,25.975,101.29,10,6,mwb,316,41,,1.15,us,usp000c30u,2017-04-26T18:01:38.248Z,"Yunnan, China",earthquake,,,,,reviewed,us,us
2003-07-10T01:34:01.810Z,27.811,102.544,47.2,4.7,mb,118,83,,0.74,us,usp000c23q,2014-11-07T01:19:10.262Z,"eastern Sichuan, China",earthquake,,7.4,,47,reviewed,us,us
2003-04-23T22:37:32.090Z,33.082,108.507,33,4.6,mb,62,67,,1.05,us,usp000bvue,2014-11-07T01:18:25.345Z,"Shaanxi, China",earthquake,,,,35,reviewed,us,us
2002-12-24T10:23:37.440Z,30.445,96.634,33,4.6,mb,37,,,0.92,us,usp000bmap,2014-11-07T01:17:25.419Z,"eastern Xizang",earthquake,,,,14,reviewed,us,us
2002-11-25T06:11:05.550Z,30.897,99.92,33,4.8,mb,50,,,1.11,us,usp000bjbv,2014-11-07T01:17:10.976Z,"western Sichuan, China",earthquake,,,,19,reviewed,us,us
2002-10-19T11:11:32.660Z,25.852,102.141,10,4.6,mb,32,,,1.14,us,usp000beuz,2014-11-07T01:16:46.554Z,"Yunnan, China",earthquake,,,,11,reviewed,us,us
2002-08-08T11:42:05.070Z,30.916,99.927,33,5.3,mwc,326,,,0.9,us,usp000b9h8,2016-11-09T23:11:11.327Z,"western Sichuan, China",earthquake,,,,,reviewed,us,hrv
2002-07-09T23:16:36.950Z,31.689,99.27,33,4.6,mb,66,,,1.06,us,usp000b7ug,2014-11-07T01:16:02.237Z,"western Sichuan, China",earthquake,,,,34,reviewed,us,us
2002-07-09T04:59:55.460Z,31.643,99.296,33,4.5,mb,32,,,1,us,usp000b7st,2014-11-07T01:16:02.045Z,"western Sichuan, China",earthquake,,,,11,reviewed,us,us
2002-05-31T03:53:03.700Z,30.293,104.219,33,4.6,mb,57,,,0.92,us,usp000b59b,2014-11-07T01:15:41.465Z,"eastern Sichuan, China",earthquake,,,,29,reviewed,us,us
2002-04-30T04:56:14.460Z,29.459,105.647,33,4.8,mb,9,,,1.05,us,usp000b3ea,2017-04-13T22:15:25.689Z,"Sichuan-Chongqing border region, China",earthquake,,,,1,reviewed,us,us
2002-04-10T06:30:20.050Z,27.641,102.473,33,4.5,mb,48,,,1,us,usp000b233,2014-11-07T01:15:23.623Z,"eastern Sichuan, China",earthquake,,,,15,reviewed,us,us
2002-03-03T00:23:09.560Z,28.698,102.219,33,4.5,mb,33,,,1.16,us,usp000azg7,2014-11-07T01:15:02.135Z,"western Sichuan, China",earthquake,,,,10,reviewed,us,us
2002-01-17T06:48:46.890Z,29.925,99.342,35,4.6,mb,17,,,0.9,us,usp000awmy,2014-11-07T01:14:42.358Z,"western Sichuan, China",earthquake,,13.6,,4,reviewed,us,us
2001-12-22T22:42:01.550Z,28.944,104.712,58.7,4.5,mb,17,,,0.79,us,usp000av31,2014-11-07T01:14:30.943Z,"eastern Sichuan, China",earthquake,,8.8,,1,reviewed,us,us
2001-11-23T03:43:07.810Z,34.16,103.304,33,4.6,mb,41,,,1.1,us,usp000atb6,2014-11-07T01:14:17.623Z,"Gansu, China",earthquake,,,,19,reviewed,us,us
2001-11-15T14:59:56.140Z,29.471,101.171,66.1,4.6,mb,18,,,1.06,us,usp000asxv,2014-11-07T01:14:15.291Z,"western Sichuan, China",earthquake,,13.1,,2,reviewed,us,us
2001-10-27T05:35:39.720Z,26.316,100.648,10,5.6,mwc,248,,,0.87,us,usp000arq9,2017-04-26T17:59:26.447Z,"Yunnan, China",earthquake,,,,,reviewed,us,hrv
2001-08-10T07:31:14.950Z,27.631,100.721,33,4.6,mb,24,,,1.43,us,usp000am59,2014-11-07T01:13:31.223Z,"Sichuan-Yunnan border region, China",earthquake,,,,5,reviewed,us,us
2001-08-05T18:12:18.230Z,30.348,103.443,33,4.5,mb,51,,,1.2,us,usp000akw4,2014-11-07T01:13:29.982Z,"eastern Sichuan, China",earthquake,,,,19,reviewed,us,us
2001-07-17T11:32:55.000Z,35.59,99.492,33,4.5,mb,45,,,1.28,us,usp000ajpz,2014-11-07T01:13:18.049Z,"southern Qinghai, China",earthquake,,,,21,reviewed,us,us
2001-06-23T02:48:36.320Z,29.392,105.593,41.5,4.8,mb,98,,,0.83,us,usp000ah3e,2017-04-13T22:14:25.339Z,"Sichuan-Chongqing border region, China",earthquake,,6.2,,53,reviewed,us,us
2001-06-20T12:27:57.340Z,35.52,99.816,33,4.7,mb,15,,,1.13,us,usp000agz6,2014-11-07T01:13:05.506Z,"southern Qinghai, China",earthquake,,,,1,reviewed,us,us
2001-06-14T01:00:53.940Z,25.836,98.659,108.1,4.7,mb,13,,,1.33,us,usp000agkk,2014-11-07T01:13:03.587Z,"Myanmar-China border region",earthquake,,18.9,,4,reviewed,us,us
2001-05-23T21:10:43.960Z,27.689,101.003,33,5.5,mwc,168,,,1.01,us,usp000afdp,2017-04-13T22:14:17.972Z,"western Sichuan, China",earthquake,,,,,reviewed,us,hrv
2001-04-05T18:12:13.520Z,25.859,102.096,33,4.5,mb,32,,,1.28,us,usp000acnc,2014-11-07T01:12:32.131Z,"Yunnan, China",earthquake,,,,16,reviewed,us,us
2001-03-07T11:51:27.380Z,27.81,102.737,33,4.5,mb,39,,,1.33,us,usp000ab29,2014-11-07T01:12:19.306Z,"eastern Sichuan, China",earthquake,,,,18,reviewed,us,us
2001-02-23T02:11:56.340Z,29.434,101.147,33,4.7,mb,38,,,1.16,us,usp000aa5v,2014-11-07T01:12:11.128Z,"western Sichuan, China",earthquake,,,,15,reviewed,us,us
2001-02-23T00:09:23.690Z,29.513,101.129,33,5.6,mwc,368,,,1.05,us,usp000aa5p,2017-04-13T22:14:03.961Z,"western Sichuan, China",earthquake,,,,,reviewed,us,hrv
2001-02-14T07:27:33.050Z,29.536,101.121,33,5,mb,59,,,1.12,us,usp000a9md,2014-11-07T01:12:08.483Z,"western Sichuan, China",earthquake,,,,32,reviewed,us,us
2000-12-04T00:48:18.630Z,35.414,99.402,10,4.7,mb,15,,,1.03,us,usp000a5fj,2014-11-07T01:11:39.783Z,"southern Qinghai, China",earthquake,,,,1,reviewed,us,us
2000-12-02T19:33:20.730Z,29.796,98.369,33,4.6,mb,9,,,1.35,us,usp000a5dm,2014-11-07T01:11:39.249Z,"eastern Xizang",earthquake,,,,2,reviewed,us,us
2000-10-20T09:12:38.850Z,35.446,99.59,33,4.5,mb,30,,,1.08,us,usp000a247,2014-11-07T01:11:17.506Z,"southern Qinghai, China",earthquake,,,,8,reviewed,us,us
2000-10-09T07:03:38.390Z,30.429,98.087,33,4.8,mb,70,,,1.13,us,usp000a1gx,2014-11-07T01:11:15.663Z,"eastern Xizang",earthquake,,,,31,reviewed,us,us
2000-09-22T16:14:53.950Z,31.291,100.607,33,4.7,mb,11,,,1.3,us,usp000a0nw,2014-11-07T01:11:06.800Z,"western Sichuan, China",earthquake,,,,3,reviewed,us,us
2000-09-20T19:30:18.500Z,35.342,99.557,33,4.7,mb,31,,,1.04,us,usp000a0k4,2014-11-07T01:11:06.424Z,"southern Qinghai, China",earthquake,,,,11,reviewed,us,us
2000-09-20T19:21:18.150Z,35.418,99.547,33,5.1,mwc,55,,,1.07,us,usp000a0k0,2016-11-09T23:31:34.988Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2000-09-12T06:43:09.900Z,35.356,99.367,10,4.7,mb,61,,,1.06,us,usp000a047,2014-11-07T01:11:04.573Z,"southern Qinghai, China",earthquake,,,,28,reviewed,us,us
2000-09-12T02:08:49.410Z,35.453,99.329,10,4.7,mb,74,,,0.98,us,usp000a03w,2014-11-07T01:11:04.550Z,"southern Qinghai, China",earthquake,,,,33,reviewed,us,us
2000-09-12T01:55:05.980Z,35.331,99.303,10,5.1,ms,128,,,1.39,us,usp000a03u,2014-11-07T01:11:04.536Z,"southern Qinghai, China",earthquake,,,,47,reviewed,us,us
2000-09-12T01:19:17.750Z,35.362,99.381,10,5,ms,79,,,1.23,us,usp000a03q,2014-11-07T01:11:04.520Z,"southern Qinghai, China",earthquake,,,,3,reviewed,us,us
2000-09-12T00:27:58.620Z,35.389,99.343,10,6.1,mwc,432,,,0.99,us,usp000a03h,2017-04-26T17:57:46.322Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2000-08-21T13:25:44.590Z,25.826,102.194,33,4.9,mb,119,,,1.04,us,usp0009yvr,2017-04-13T22:13:07.347Z,"Yunnan, China",earthquake,,,,62,reviewed,us,us
2000-06-08T12:21:09.990Z,26.587,97.018,33,5.1,mwc,156,,,1.18,us,usp0009u87,2016-11-09T22:42:24.418Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
2000-06-07T21:46:55.900Z,26.856,97.238,33,6.3,mwc,402,,,0.86,us,usp0009u6j,2017-04-26T17:57:14.792Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
2000-06-05T08:34:31.350Z,30.571,97.216,33,4.6,mb,22,,,1.25,us,usp0009u1k,2014-11-07T01:10:19.173Z,"eastern Xizang",earthquake,,,,4,reviewed,us,us
2000-06-01T20:40:59.500Z,34.013,98.246,33,4.9,mb,29,,,1.25,us,usp0009tsk,2014-11-07T01:10:16.375Z,"southern Qinghai, China",earthquake,,,,10,reviewed,us,us
2000-01-01T18:49:10.610Z,28.533,102.648,33,4.6,mb,,,,0.92,us,usp0009km4,2014-11-07T01:09:15.840Z,"western Sichuan, China",earthquake,,,,26,reviewed,us,us
1999-11-30T08:24:53.080Z,31.35,104.263,33,4.8,mb,,,,1.25,us,usp0009jb1,2014-11-07T01:09:01.687Z,"eastern Sichuan, China",earthquake,,,,17,reviewed,us,us
